GDP/breakdown at current prices in National currency (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Russian Federation,Russian Ruble,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,"55,999,572","126,951,908","1,195,048,447","12,535,890,116","52,118,400,502","119,159,758,369","161,662,605,248","175,814,399,481","173,330,637,248","262,169,039,003","421,415,982,799","578,836,292,672","513,543,760,350","703,026,892,749","847,067,962,799","989,945,946,378","1,201,958,780,820","1,633,899,954,655","2,225,325,309,243","2,101,483,563,415","2,587,813,823,646","3,941,722,044,109","4,280,318,056,350","4,301,042,806,723","4,761,213,455,187","5,283,505,808,283"
Russian Federation,Russian Ruble,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,"36,402,719","169,578,507","5,644,226,547","30,881,339,148","108,173,236,882","280,429,800,329","357,640,818,608","395,428,868,013","486,561,924,666","998,136,409,208","1,534,689,988,621","1,763,246,546,855","2,280,652,085,287","2,666,101,237,395","3,152,054,133,611","3,778,250,812,400","4,880,310,757,243","6,031,278,073,303","7,495,696,994,887","6,404,181,184,688","8,424,249,022,557","9,545,073,992,819","10,421,576,801,835","10,671,133,633,100","12,322,802,799,938","12,808,057,620,699"
Russian Federation,Russian Ruble,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,"57,208,013","97,785,790","1,367,575,607","13,294,115,906","55,078,202,422","162,005,300,456","229,049,020,137","262,961,485,584","259,234,875,663","408,908,030,269","583,970,647,801","714,245,299,756","978,684,704,587","1,244,179,933,143","1,642,431,225,348","1,897,006,982,201","2,247,596,166,034","2,750,889,360,393","3,258,280,431,187","3,249,641,479,704","3,662,464,191,234","4,027,551,299,667","4,598,869,948,737","4,949,158,407,233","5,443,348,974,917","5,746,923,411,200"
Russian Federation,Russian Ruble,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,"83,272,456","192,807,443","2,300,698,889","27,764,854,797","103,981,393,200","257,608,699,956","340,010,648,961","451,480,695,942","531,824,176,811","883,008,116,444","1,340,512,680,702","1,895,562,457,173","2,572,209,549,718","3,198,054,110,757","3,831,195,060,971","4,871,613,964,499","6,255,722,780,526","8,065,360,775,431","10,171,605,161,876","11,211,470,871,031","12,512,435,564,465","18,462,979,291,934","21,286,889,243,662","23,474,436,363,771","25,323,301,369,250","26,864,979,958,105"
Russian Federation,Russian Ruble,Total Value Added,,,,,,,,,,,,,,,,,,,,,"543,778,921","1,254,465,958","18,197,045,648","149,833,626,811","541,591,771,555","1,309,351,358,711","1,797,653,757,201","2,094,785,126,748","2,345,705,402,313","4,254,835,312,240","6,405,642,651,811","7,824,074,496,037","9,581,293,591,025","11,619,750,315,722","14,858,767,030,524","18,517,665,759,283","22,977,343,697,128","28,484,471,199,881","35,182,698,298,310","33,831,323,798,041","40,040,030,943,036","51,499,707,737,544","57,759,213,469,286","61,752,283,498,002","67,411,001,375,948","71,500,499,588,459"
Rwanda,Rwanda Franc,Final consumption expenditure,"21,763,297,034","26,285,971,355","28,348,974,633","31,055,209,514","44,627,522,375","53,224,360,386","59,993,630,324","67,576,531,052","79,630,770,522","91,275,594,499","109,180,574,825","129,044,547,471","131,185,781,681","143,321,103,184","152,666,214,258","168,031,270,500","163,400,277,638","169,156,966,020","176,164,320,759","191,586,946,796","205,212,900,158","239,727,364,790","271,688,865,239","283,728,049,768","240,589,904,241","368,581,170,289","457,507,253,105","585,224,762,994","632,015,867,441","638,631,410,256","710,596,153,846","757,554,487,179","822,500,000,000","1,004,387,820,513","1,189,291,666,667","1,411,160,256,410","1,652,000,000,000","1,861,000,000,000","2,412,000,000,000","2,795,000,000,000","3,105,000,000,000","3,560,000,000,000","4,119,000,000,000","4,394,000,000,000","4,904,000,000,000","5,402,000,000,000"
Rwanda,Rwanda Franc,Household consumption expenditure (including Non-profit institutions serving households),"18,127,363,784","22,123,623,528","23,647,970,028","25,656,399,538","37,882,070,454","42,475,709,231","47,347,438,248","52,383,961,482","63,960,755,171","75,825,938,739","92,665,847,709","100,936,457,436","110,484,222,338","122,864,387,832","132,772,640,082","144,061,043,894","138,756,730,059","143,999,246,062","146,440,260,390","161,642,526,837","164,691,219,837","185,688,474,066","205,873,659,510","222,147,150,912","215,064,259,447","310,659,895,633","374,930,781,354","491,817,301,159","530,083,633,944","524,000,000,000","585,000,000,000","619,000,000,000","667,000,000,000","814,000,000,000","969,000,000,000","1,150,000,000,000","1,341,000,000,000","1,528,000,000,000","2,044,000,000,000","2,361,000,000,000","2,611,000,000,000","3,035,000,000,000","3,476,000,000,000","3,707,000,000,000","4,080,000,000,000","4,677,000,000,000"
Rwanda,Rwanda Franc,General government final consumption expenditure,"3,635,933,249","4,162,347,828","4,701,004,605","5,398,809,976","6,745,451,921","10,748,651,155","12,646,192,076","15,192,569,571","15,670,015,351","15,449,655,760","16,514,727,116","28,108,090,035","20,701,559,342","20,456,715,352","19,893,574,176","23,970,226,607","24,643,547,579","25,157,719,958","29,724,060,368","29,944,419,959","40,521,680,321","54,038,890,724","65,815,205,729","61,580,898,855","25,525,644,794","57,921,274,657","82,576,471,751","93,407,461,835","101,932,233,498","114,631,410,256","125,596,153,846","138,554,487,179","155,500,000,000","190,387,820,513","220,291,666,667","261,160,256,410","311,000,000,000","333,000,000,000","368,000,000,000","434,000,000,000","494,000,000,000","525,000,000,000","643,000,000,000","687,000,000,000","824,000,000,000","725,000,000,000"
Rwanda,Rwanda Franc,Gross capital formation,"1,558,755,977","2,145,694,957","1,703,085,235","1,703,085,235","4,377,987,467","6,975,914,096","8,226,767,658","10,382,084,565","12,951,145,343","11,132,596,703","16,771,059,683","15,693,401,229","22,399,900,712","18,512,632,719","24,199,205,451","28,933,205,086","26,017,754,092","25,854,180,933","26,845,241,833","24,458,998,114","21,264,510,556","22,413,476,594","30,580,782,175","34,283,965,949","11,915,123,373","32,738,333,063","43,877,400,428","55,457,768,659","66,230,405,126","80,000,000,000","90,000,000,000","102,000,000,000","108,000,000,000","138,000,000,000","181,000,000,000","227,000,000,000","287,000,000,000","391,000,000,000","634,000,000,000","713,000,000,000","771,000,000,000","907,000,000,000","1,150,000,000,000","1,290,000,000,000","1,408,000,000,000","1,538,000,000,000"
Rwanda,Rwanda Franc,Gross fixed capital formation (including Acquisitions less disposals of valuables),"1,468,051,984","1,948,505,361","1,619,305,825","1,530,332,977","4,137,237,409","6,192,510,187","7,108,930,516","8,132,118,263","10,071,726,338","12,696,425,340","11,735,518,587","14,217,861,033","16,709,100,763","18,452,968,574","21,940,704,197","24,067,155,252","23,844,723,133","23,969,285,120","23,951,490,550","22,492,335,851","21,264,510,556","22,413,476,594","30,580,782,175","34,283,965,949","11,915,123,373","32,738,333,063","43,877,400,428","55,457,768,659","66,230,405,126","80,000,000,000","90,000,000,000","102,000,000,000","108,000,000,000","138,000,000,000","181,000,000,000","227,000,000,000","275,000,000,000","377,000,000,000","616,000,000,000","693,000,000,000","749,000,000,000","880,000,000,000","1,112,000,000,000","1,242,000,000,000","1,360,000,000,000","1,499,000,000,000"
Rwanda,Rwanda Franc,Changes in inventories,"90,703,993","197,189,596","83,779,410","172,752,257","240,750,058","783,403,909","1,117,837,142","2,249,966,303","2,879,419,004","-1,563,828,637","5,035,541,096","1,475,540,196","5,690,799,949","59,664,145","2,258,501,255","4,866,049,834","2,173,030,958","1,884,895,813","2,893,751,282","1,966,662,263",,,,,,,,,,,,,,,,,"12,000,000,000","14,000,000,000","18,000,000,000","20,000,000,000","22,000,000,000","27,000,000,000","38,000,000,000","48,000,000,000","48,000,000,000","39,000,000,000"
Rwanda,Rwanda Franc,Exports of goods and services,"2,155,973,770","1,873,355,485","1,752,233,363","2,285,170,700","2,866,556,885","3,908,207,133","7,283,476,930","8,252,453,905","9,673,620,136","16,343,411,648","12,588,625,870","9,730,143,793","12,217,184,696","13,299,208,985","16,230,364,335","15,124,115,621","17,312,388,624","12,725,897,608","12,992,366,276","12,604,775,486","12,031,464,109","17,495,941,815","15,108,675,029","14,738,168,019","10,471,329,187","19,572,783,809","25,537,946,664","43,473,490,039","34,732,528,724","37,820,754,717","42,797,169,811","62,702,830,189","55,735,849,057","83,603,773,585","133,367,924,528","163,226,415,094","211,000,000,000","327,000,000,000","333,000,000,000","357,000,000,000","406,000,000,000","535,000,000,000","570,000,000,000","702,000,000,000","798,000,000,000","842,000,000,000"
Rwanda,Rwanda Franc,Imports of goods and services,"2,682,899,747","2,927,541,062","3,172,182,376","2,903,076,930","5,096,694,049","7,616,499,587","9,785,652,574","10,315,708,755","15,730,436,513","17,842,506,526","23,232,770,153","21,756,767,556","25,793,349,243","24,072,705,332","25,516,089,086","28,166,369,992","27,995,121,072","25,744,420,980","26,527,273,186","26,266,322,450","30,253,975,874","43,462,195,386","49,885,964,082","58,724,690,991","108,239,898,034","98,769,473,670","113,839,538,312","143,989,742,515","132,471,087,009","149,000,000,000","168,000,000,000","180,000,000,000","189,000,000,000","234,000,000,000","299,000,000,000","363,000,000,000","434,000,000,000","516,000,000,000","757,000,000,000","850,000,000,000","959,000,000,000","1,138,000,000,000","1,386,000,000,000","1,507,000,000,000","1,694,000,000,000","1,918,000,000,000"
Rwanda,Rwanda Franc,Gross Domestic Product (GDP),"22,780,745,464","27,303,082,690","28,380,835,954","32,089,575,127","46,639,244,192","55,757,882,103","65,373,131,812","75,685,751,280","85,639,119,660","101,615,226,869","114,104,485,282","129,583,980,692","138,375,066,141","150,240,918,254","168,118,942,987","183,535,041,147","178,558,356,957","181,136,511,824","187,993,981,122","200,990,417,542","203,822,161,412","226,869,603,457","256,461,499,229","267,459,977,041","160,627,616,655","322,515,625,321","408,477,235,871","540,019,030,505","601,290,376,268","607,000,000,000","676,000,000,000","742,000,000,000","797,000,000,000","993,000,000,000","1,206,000,000,000","1,440,000,000,000","1,716,000,000,000","2,065,000,000,000","2,623,000,000,000","3,017,000,000,000","3,323,000,000,000","3,846,000,000,000","4,435,000,000,000","4,864,000,000,000","5,389,000,000,000","5,837,000,000,000"
Rwanda,Rwanda Franc,"Agriculture, hunting, forestry, fishing (ISIC A-B)","13,657,374,396","16,712,633,730","17,163,010,604","19,390,550,279","28,020,744,973","31,611,587,617","37,064,799,497","40,509,573,966","41,848,532,240","57,404,792,915","60,265,294,683","60,813,050,340","62,675,419,576","65,243,784,993","78,402,093,123","88,456,452,527","76,174,553,449","79,546,293,830","82,090,314,551","92,132,501,607","82,377,899,305","79,247,443,707","87,816,215,480","101,682,817,274","74,961,290,699","131,848,463,500","176,839,374,891","226,728,746,862","249,953,140,144","227,000,000,000","251,000,000,000","277,000,000,000","282,000,000,000","380,000,000,000","465,000,000,000","553,000,000,000","675,000,000,000","725,000,000,000","858,000,000,000","1,022,000,000,000","1,082,000,000,000","1,244,000,000,000","1,483,000,000,000","1,624,000,000,000","1,785,000,000,000","1,908,000,000,000"
Rwanda,Rwanda Franc,"Mining, Manufacturing, Utilities (ISIC C-E)","1,834,247,997","2,124,378,158","2,243,390,927","2,362,158,400","3,256,057,898","4,440,636,284","5,036,696,000","6,708,112,617","7,849,418,529","7,633,664,082","9,404,707,793","9,990,352,304","11,412,818,342","15,225,964,689","16,022,098,971","16,469,573,245","19,005,274,330","17,583,485,607","18,375,827,642","17,364,254,446","28,448,661,553","30,846,165,303","32,183,869,011","30,475,553,378","21,764,200,958","26,415,248,406","37,803,833,442","53,936,664,090","60,535,489,223","59,000,000,000","56,000,000,000","61,000,000,000","68,000,000,000","68,000,000,000","80,000,000,000","99,000,000,000","117,000,000,000","155,000,000,000","181,000,000,000","201,000,000,000","236,000,000,000","303,000,000,000","334,000,000,000","374,000,000,000","392,000,000,000","405,000,000,000"
Rwanda,Rwanda Franc,Manufacturing (ISIC D),"1,288,503,008","1,588,044,298","1,721,173,760","1,830,530,104","2,500,932,038","3,080,996,123","3,613,513,971","4,849,716,119","6,009,844,289","5,848,187,085","7,835,619,769","9,176,423,637","8,686,697,402","10,721,676,322","10,831,032,666","11,330,268,149","12,899,293,952","11,905,577,610","11,877,049,868","11,853,276,750","23,013,566,520","24,846,403,398","26,232,901,761","25,848,969,239","18,791,665,438","23,511,457,811","33,214,233,049","45,148,022,532","46,643,053,057","46,000,000,000","45,000,000,000","47,000,000,000","56,000,000,000","59,000,000,000","68,000,000,000","81,000,000,000","91,000,000,000","100,000,000,000","128,000,000,000","159,000,000,000","181,000,000,000","204,000,000,000","234,000,000,000","253,000,000,000","261,000,000,000","281,000,000,000"
Rwanda,Rwanda Franc,Construction (ISIC F),"360,707,979","348,269,773","267,421,433","217,668,608","1,131,876,763","1,442,831,917","1,641,843,216","1,822,197,206","2,033,646,711","2,307,287,247","2,997,607,690","3,352,096,566","6,337,266,049","7,270,131,513","8,831,126,389","9,397,064,770","7,375,856,266","7,425,609,090","7,605,963,080","8,010,204,781","8,121,464,646","6,847,222,222","10,821,484,071","11,962,218,337","3,043,648,019","10,284,634,810","14,506,196,581","18,937,315,462","23,390,404,040","29,000,000,000","30,000,000,000","34,000,000,000","35,000,000,000","42,000,000,000","57,000,000,000","68,000,000,000","81,000,000,000","102,000,000,000","150,000,000,000","171,000,000,000","193,000,000,000","251,000,000,000","304,000,000,000","350,000,000,000","383,000,000,000","426,000,000,000"
Rwanda,Rwanda Franc,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","1,796,819,891","1,829,049,844","1,837,107,333","2,336,671,607","3,658,099,689","6,027,001,249","7,251,739,471","8,573,167,552","11,425,518,411","12,440,761,937","12,795,291,422","15,832,964,511","15,462,320,049","14,712,973,637","15,760,447,117","17,114,105,151","19,023,729,878","19,031,787,367","18,258,268,490","19,660,271,454","20,785,364,597","27,768,487,503","33,093,346,503","27,044,375,734","25,443,657,133","45,145,251,797","40,358,441,410","55,290,489,278","61,833,390,592","67,000,000,000","73,000,000,000","80,000,000,000","92,000,000,000","117,000,000,000","148,000,000,000","191,000,000,000","238,000,000,000","296,000,000,000","423,000,000,000","459,000,000,000","517,000,000,000","585,000,000,000","680,000,000,000","722,000,000,000","792,000,000,000","840,000,000,000"
Rwanda,Rwanda Franc,"Transport, storage and communication (ISIC I)","82,333,387","96,652,237","100,231,950","118,130,512","157,507,349","196,884,187","236,261,024","282,797,286","372,290,098","594,232,272","823,333,871","1,159,826,845","2,656,146,662","3,103,610,723","2,931,784,524","3,032,016,473","3,640,567,595","4,259,857,855","4,524,756,579","4,628,568,241","4,345,389,222","7,430,419,162","7,555,449,102","7,683,353,293","720,958,084","6,696,526,946","7,834,251,497","11,103,712,575","14,300,838,323","20,000,000,000","25,000,000,000","29,000,000,000","36,000,000,000","40,000,000,000","49,000,000,000","61,000,000,000","79,000,000,000","99,000,000,000","134,000,000,000","155,000,000,000","179,000,000,000","200,000,000,000","250,000,000,000","263,000,000,000","295,000,000,000","324,000,000,000"
Rwanda,Rwanda Franc,Other Activities (ISIC J-P),"863,382,146","1,211,675,806","1,316,276,217","1,492,450,759","1,835,810,205","5,992,682,908","7,046,215,013","8,219,004,457","10,948,008,339","9,492,681,882","10,851,269,939","15,083,617,516","19,311,237,124","23,617,216,808","27,146,092,481","30,085,518,972","29,095,741,579","30,123,282,189","33,673,750,934","36,693,985,553","43,294,027,405","50,456,755,997","56,910,123,693","52,662,618,058","17,813,492,710","75,918,058,904","87,129,540,233","127,309,249,040","145,099,383,022","168,000,000,000","206,000,000,000","215,000,000,000","228,000,000,000","276,000,000,000","313,000,000,000","367,000,000,000","425,000,000,000","563,000,000,000","708,000,000,000","823,000,000,000","907,000,000,000","1,006,000,000,000","1,148,000,000,000","1,292,000,000,000","1,450,000,000,000","1,605,000,000,000"
Rwanda,Rwanda Franc,Total Value Added,"18,594,865,797","22,322,659,548","22,927,438,464","25,917,630,166","38,060,096,876","49,711,624,161","58,277,554,221","66,114,853,084","74,477,414,328","89,873,420,335","97,137,505,399","106,231,908,083","117,855,207,804","129,173,682,364","149,093,642,604","164,554,731,137","154,315,723,097","157,970,315,938","164,528,881,275","178,489,786,081","187,372,806,728","202,596,493,893","228,380,487,860","231,510,936,074","143,747,247,604","296,308,184,362","364,471,638,053","493,306,177,309","555,112,645,344","570,000,000,000","641,000,000,000","696,000,000,000","741,000,000,000","923,000,000,000","1,112,000,000,000","1,339,000,000,000","1,615,000,000,000","1,940,000,000,000","2,454,000,000,000","2,831,000,000,000","3,114,000,000,000","3,589,000,000,000","4,199,000,000,000","4,625,000,000,000","5,097,000,000,000","5,508,000,000,000"
